application_id,job_id,candidate_id,skill_match_score,experience_match_score,cgpa_score,projects_score,overall_score,outcome
1955,190,278,14.29,97.0,86.2,30,52.24,rejected
1956,18,318,16.67,94.0,97.7,20,52.52,rejected
1957,42,78,85.71,100.0,84.4,50,84.45,shortlisted
1958,52,481,0.0,4.0,89.6,70,25.14,shortlisted
1959,125,8,0.0,89.5,80.0,30,43.35,rejected
1960,94,208,0.0,98.5,63.3,30,43.54,rejected
1961,95,497,0.0,52.0,94.3,40,35.74,rejected
1962,101,236,0.0,79.0,73.5,60,43.73,rejected
1963,11,197,0.0,95.5,97.1,100,58.22,shortlisted
1964,101,477,0.0,47.5,67.1,90,37.82,shortlisted
1965,147,263,14.29,8.5,90.4,10,23.32,rejected
1966,93,186,0.0,73.0,75.0,60,42.15,shortlisted
1967,149,147,0.0,85.0,80.3,60,46.55,rejected
1968,66,154,0.0,86.5,65.4,90,49.26,rejected
1969,113,495,0.0,91.0,68.2,10,39.03,rejected
1970,51,351,12.5,67.0,92.6,60,47.99,rejected
1971,198,97,0.0,91.0,97.6,80,53.94,rejected
1972,146,214,0.0,82.0,66.6,30,39.09,rejected
1973,78,332,85.71,43.0,60.4,40,62.25,rejected
1974,43,233,12.5,11.5,94.5,60,31.62,shortlisted
1975,44,198,0.0,46.0,89.9,100,42.28,shortlisted
1976,31,46,12.5,46.0,65.1,50,36.07,rejected
1977,38,131,0.0,92.5,85.5,80,52.58,rejected
1978,106,341,0.0,10.0,66.9,70,23.54,shortlisted
1979,190,176,0.0,13.0,75.7,70,25.75,rejected
1980,143,357,0.0,29.5,88.4,70,32.61,rejected
1981,173,78,0.0,95.5,84.4,50,48.81,shortlisted
1982,132,436,0.0,32.5,61.2,50,26.43,rejected
1983,11,274,12.5,37.0,88.0,100,44.3,rejected
1984,153,487,12.5,71.5,89.3,100,54.84,rejected
1985,26,379,0.0,95.5,73.6,40,45.69,rejected
1986,105,76,0.0,55.0,81.2,0,28.68,rejected
1987,186,160,0.0,98.5,62.8,0,38.97,rejected
1988,183,44,0.0,55.0,77.7,70,38.66,rejected
1989,147,350,28.57,56.5,66.7,20,41.38,rejected
1990,57,103,14.29,82.0,62.1,20,42.63,rejected
1991,62,455,0.0,88.0,72.1,100,52.21,shortlisted
1992,73,485,12.5,58.0,82.9,100,49.83,rejected
1993,48,456,0.0,7.0,81.3,30,18.8,rejected
1994,15,187,0.0,28.0,93.6,90,35.94,rejected
1995,58,126,0.0,50.5,78.4,10,28.41,rejected
1996,52,487,25.0,22.0,89.3,100,45.0,rejected
1997,177,124,14.29,88.0,81.9,50,51.9,shortlisted
1998,181,428,0.0,83.5,82.2,20,40.38,rejected
1999,172,271,0.0,62.5,95.1,90,46.52,rejected
2000,8,192,0.0,77.5,81.9,50,43.03,rejected
2001,69,190,0.0,68.5,61.0,0,29.7,rejected
2002,200,373,0.0,47.5,67.6,80,36.39,rejected
2003,177,289,0.0,91.0,60.9,50,43.94,rejected
2004,128,170,0.0,98.5,75.8,40,46.92,rejected
2005,103,301,0.0,31.0,63.8,30,23.37,rejected
2006,185,409,0.0,23.5,90.0,0,20.55,rejected
2007,185,396,0.0,46.0,90.8,90,40.92,rejected
2008,163,172,0.0,89.5,74.0,90,51.45,rejected
2009,93,496,0.0,29.5,94.0,40,28.95,rejected
2010,95,289,14.29,80.5,60.9,50,46.5,rejected
2011,70,202,14.29,76.0,64.1,0,38.13,rejected
2012,187,305,0.0,82.0,93.7,10,40.15,rejected
2013,98,493,0.0,94.0,85.6,0,41.04,rejected
2014,111,107,0.0,64.0,68.8,50,37.02,rejected
2015,33,41,0.0,64.0,72.9,50,37.63,shortlisted
2016,74,190,0.0,97.0,61.0,0,38.25,hired
2017,179,466,0.0,86.5,81.6,80,50.19,hired
2019,159,470,16.67,70.0,67.4,40,43.78,rejected
2020,131,45,0.0,49.0,61.8,70,34.47,rejected
2021,48,390,0.0,49.0,86.7,10,29.2,rejected
2022,37,166,0.0,74.5,89.3,50,43.24,rejected
2023,96,295,16.67,85.0,86.1,40,51.08,rejected
2024,78,433,0.0,80.5,69.6,70,45.09,rejected
2025,29,437,0.0,64.0,85.1,20,34.96,rejected
2026,4,233,0.0,65.5,94.5,60,42.82,rejected
2027,71,70,0.0,50.5,85.4,40,33.96,rejected
2028,199,368,14.29,94.0,64.2,90,57.04,rejected
2029,31,137,0.0,62.5,90.2,40,38.28,shortlisted
2030,32,478,25.0,67.0,97.2,50,52.18,rejected
2031,14,342,14.29,67.0,91.7,20,42.57,rejected
2032,167,279,0.0,98.5,85.7,30,46.91,rejected
2033,64,406,0.0,88.0,69.2,40,42.78,rejected
2034,107,419,0.0,94.0,95.5,20,45.52,shortlisted
2035,199,163,0.0,40.0,84.7,40,30.71,rejected
2036,55,368,0.0,89.5,64.2,90,49.98,rejected
2037,116,291,0.0,55.0,89.4,10,31.41,rejected
2038,169,395,16.67,98.5,65.9,70,56.6,shortlisted
2039,27,493,0.0,83.5,85.6,0,37.89,rejected
2040,5,16,0.0,68.5,85.2,80,45.33,rejected
2041,176,375,0.0,64.0,92.8,10,34.62,shortlisted
2042,136,421,0.0,77.5,83.0,20,38.7,rejected
2043,43,73,0.0,26.5,80.0,50,27.45,rejected
2044,21,189,14.29,16.0,89.7,70,34.47,rejected
2045,115,48,14.29,85.0,64.9,60,49.95,rejected
2046,143,144,0.0,38.5,69.5,30,26.48,rejected
2047,54,186,0.0,61.0,75.0,60,38.55,rejected
2048,169,144,0.0,86.5,69.5,30,40.88,rejected
2049,46,222,0.0,59.5,75.5,80,41.17,rejected
2050,130,409,14.29,5.5,90.0,0,20.86,rejected
2051,69,433,0.0,22.0,69.6,70,27.54,rejected
2052,174,256,28.57,47.5,86.2,60,47.61,hired
2053,128,100,0.0,62.5,80.4,0,30.81,rejected
2054,42,446,0.0,97.0,65.2,100,53.88,rejected
2055,174,13,14.29,77.5,69.7,80,51.42,rejected
2056,106,408,0.0,31.0,86.4,60,31.26,rejected
2057,190,421,0.0,95.5,83.0,20,44.1,shortlisted
2058,114,237,0.0,76.0,77.9,70,44.98,rejected
2059,148,221,28.57,0.0,89.4,40,30.84,rejected
2060,83,209,14.29,46.0,92.1,60,42.33,shortlisted
2061,120,2,0.0,98.5,95.6,80,55.89,shortlisted
2062,16,331,0.0,38.5,95.4,90,39.36,rejected
2063,196,323,0.0,88.0,90.0,50,47.4,rejected
2064,40,417,0.0,64.0,86.2,20,35.13,rejected
2065,138,33,0.0,52.0,64.9,10,26.84,hired
2066,95,167,14.29,59.5,83.8,70,46.63,rejected
2067,169,24,16.67,38.5,71.2,90,42.4,hired
2068,39,248,28.57,38.5,63.8,40,38.55,rejected
2069,46,374,0.0,53.5,83.9,80,40.64,shortlisted
2070,80,96,0.0,62.5,88.1,20,34.96,rejected
2071,170,434,0.0,83.5,85.1,60,46.81,rejected
2072,31,218,0.0,43.0,74.6,90,37.59,hired
2073,78,117,14.29,80.5,67.6,20,43.0,rejected
2074,178,406,0.0,37.0,69.2,40,27.48,shortlisted
2075,56,391,0.0,56.5,97.9,50,39.13,rejected
2076,161,356,16.67,95.5,68.7,100,60.62,shortlisted
2077,43,466,0.0,80.5,81.6,80,48.39,hired
2078,32,102,0.0,53.5,97.6,40,36.69,rejected
2079,89,180,16.67,97.0,67.9,70,56.45,rejected
2080,133,398,0.0,82.0,72.7,60,44.5,rejected
2081,185,14,16.67,44.5,61.8,100,44.29,rejected
2082,48,295,0.0,17.5,86.1,40,24.16,rejected
2083,125,402,0.0,89.5,89.0,80,52.2,rejected
2084,33,369,0.0,8.5,96.8,20,20.07,rejected
2085,158,181,0.0,23.5,82.9,50,26.98,rejected
2086,169,350,16.67,86.5,66.7,20,45.62,rejected
2087,61,76,0.0,74.5,81.2,0,34.53,shortlisted
2088,164,355,14.29,85.0,90.7,60,53.82,rejected
2089,114,117,0.0,59.5,67.6,20,30.99,rejected
2090,49,458,0.0,92.5,77.9,10,40.94,rejected
2091,156,90,14.29,94.0,82.3,30,50.76,hired
2092,94,437,0.0,61.0,85.1,20,34.06,rejected
2093,178,425,0.0,86.5,77.4,30,42.06,rejected
2094,57,401,0.0,86.5,81.7,80,50.2,rejected
2095,34,117,0.0,94.0,67.6,20,41.34,rejected
2096,23,260,0.0,35.5,63.6,70,30.69,rejected
2097,9,241,0.0,82.0,74.6,80,47.79,rejected
2098,13,283,0.0,80.5,74.3,40,41.29,rejected
2099,12,262,0.0,55.0,96.9,80,43.03,shortlisted
2100,156,255,0.0,14.5,93.4,50,25.86,rejected
2101,31,392,0.0,49.0,83.1,30,31.67,rejected
2103,98,20,25.0,73.0,61.7,0,41.16,shortlisted
2104,126,64,0.0,22.0,75.9,0,17.99,shortlisted
2105,26,182,14.29,98.5,69.9,0,45.75,rejected
2106,142,114,50.0,73.0,78.7,20,56.7,rejected
2107,143,348,0.0,71.5,74.1,40,38.56,rejected
2108,47,362,16.67,43.0,77.3,80,43.16,shortlisted
2109,127,342,12.5,89.5,91.7,20,48.6,rejected
2110,162,223,0.0,52.0,65.2,90,38.88,rejected
2111,196,135,0.0,34.0,72.0,90,34.5,rejected
2112,67,400,16.67,77.5,96.9,10,45.95,rejected
2113,52,167,12.5,26.5,83.8,70,36.02,rejected
2114,68,68,0.0,77.5,63.6,70,43.29,shortlisted
2115,56,354,16.67,94.0,79.4,10,48.28,rejected
2116,37,488,0.0,43.0,88.7,0,26.2,shortlisted
2117,183,261,0.0,8.5,62.1,80,23.86,hired
2118,28,387,14.29,94.0,95.7,50,55.77,rejected
2119,65,79,14.29,41.5,73.2,80,41.14,rejected
2120,172,440,0.0,76.0,95.5,60,46.12,rejected
2121,40,368,14.29,55.0,64.2,90,45.34,rejected
2122,176,324,0.0,70.0,68.8,40,37.32,rejected
2123,46,376,0.0,70.0,64.5,0,30.67,rejected
2124,104,30,16.67,97.0,67.6,10,47.41,rejected
2125,159,173,0.0,67.0,97.9,80,46.78,rejected
2126,168,26,0.0,47.5,66.1,20,27.16,rejected
2127,63,427,0.0,59.5,94.9,20,35.09,rejected
2128,185,246,16.67,61.0,69.7,90,48.92,rejected
2129,63,35,0.0,5.5,80.9,20,16.78,rejected
2130,30,273,83.33,8.5,90.6,60,58.47,hired
2131,102,351,0.0,70.0,92.6,60,43.89,rejected
2132,71,54,0.0,89.5,71.9,60,46.63,rejected
2133,2,249,0.0,83.5,64.5,10,36.23,rejected
2134,59,439,0.0,68.5,79.9,90,46.04,rejected
2135,79,396,0.0,50.5,90.8,90,42.27,shortlisted
2136,144,166,37.5,94.0,89.3,50,64.09,shortlisted
2137,169,37,16.67,62.5,71.5,10,37.64,rejected
2138,99,90,14.29,82.0,82.3,30,47.16,rejected
2139,15,261,0.0,98.5,62.1,80,50.86,rejected
2140,170,205,0.0,74.5,80.8,50,41.97,rejected
2141,185,243,16.67,76.0,66.3,40,45.41,rejected
2142,99,33,0.0,8.5,64.9,10,13.78,rejected
2143,71,405,0.0,59.5,76.8,70,39.87,rejected
2144,93,164,0.0,14.5,77.2,40,21.93,rejected
2145,19,410,0.0,83.5,73.7,0,36.11,shortlisted
2146,161,338,0.0,0.0,85.9,70,23.38,shortlisted
2147,23,220,0.0,7.0,60.8,40,17.22,rejected
2148,69,37,16.67,55.0,71.5,10,35.39,shortlisted
2149,197,471,14.29,31.0,60.3,60,33.06,rejected
2150,85,220,0.0,76.0,60.8,40,37.92,rejected
2151,146,478,57.14,73.0,97.2,50,66.84,rejected
2152,148,370,14.29,14.5,63.4,70,30.07,rejected
2153,55,303,0.0,26.5,76.6,20,22.44,rejected
2154,141,255,0.0,46.0,93.4,50,35.31,rejected
2155,48,31,0.0,85.0,62.5,40,40.88,rejected
2156,1,416,0.0,68.5,77.1,30,36.62,shortlisted
2157,65,87,14.29,47.5,78.0,40,37.66,rejected
2158,41,342,14.29,20.5,91.7,20,28.62,hired
2159,160,444,0.0,55.0,90.0,40,36.0,rejected
2160,25,70,0.0,41.5,85.4,40,31.26,rejected
2161,23,77,0.0,88.0,86.6,0,39.39,rejected
2162,52,293,0.0,13.0,75.5,100,30.23,rejected
2163,184,221,14.29,28.0,89.4,40,33.52,rejected
2164,159,207,0.0,28.0,71.3,0,19.09,rejected
2165,146,332,14.29,80.5,60.4,40,44.92,rejected
2166,10,290,0.0,91.0,72.2,10,39.63,rejected
2167,122,111,28.57,50.5,70.3,10,38.62,shortlisted
2168,110,252,0.0,40.0,89.6,10,26.94,rejected
2169,60,41,0.0,88.0,72.9,50,44.83,rejected
2170,198,95,0.0,71.5,81.7,70,44.2,shortlisted
2171,167,200,16.67,83.5,64.0,20,44.32,rejected
2172,8,236,12.5,91.0,73.5,60,52.32,rejected
2173,179,296,0.0,92.5,68.4,80,50.01,rejected
2174,137,319,0.0,19.0,83.7,40,24.26,rejected
2175,140,216,16.67,79.0,92.6,70,54.76,rejected
2176,164,480,0.0,86.5,96.5,100,55.42,shortlisted
2177,162,351,16.67,98.5,92.6,60,59.11,rejected
2178,179,355,37.5,61.0,90.7,60,55.91,shortlisted
2179,30,309,0.0,46.0,88.0,50,34.5,shortlisted
2180,198,196,0.0,97.0,89.4,50,50.01,rejected
2181,49,16,0.0,44.5,85.2,80,38.13,rejected
2182,173,372,0.0,20.5,66.9,60,25.18,rejected
2183,164,172,0.0,77.5,74.0,90,47.85,shortlisted
2184,32,75,0.0,83.5,63.5,70,45.08,hired
2185,31,301,0.0,67.0,63.8,30,34.17,shortlisted
2187,97,140,12.5,86.5,77.1,10,44.02,rejected
2188,145,328,0.0,88.0,97.6,60,50.04,rejected
2189,73,246,12.5,98.5,69.7,90,58.5,hired
2190,13,1,0.0,82.0,96.6,50,46.59,shortlisted
2191,144,238,0.0,67.0,92.5,30,38.47,rejected
2192,80,279,0.0,34.0,85.7,30,27.55,rejected
2193,112,255,14.29,0.0,93.4,50,27.22,rejected
2194,147,230,57.14,1.0,96.7,80,49.66,rejected
2195,80,454,0.0,71.5,79.8,0,33.42,rejected
2196,108,418,14.29,85.0,64.5,20,43.89,rejected
2197,89,219,0.0,56.5,85.9,0,29.84,rejected
2198,9,132,0.0,95.5,73.4,90,53.16,rejected
2199,9,12,0.0,50.5,94.9,20,32.38,rejected
2200,91,162,0.0,67.0,71.8,30,35.37,rejected
2201,121,102,0.0,80.5,97.6,40,44.79,hired
2202,190,198,28.57,38.5,89.9,100,51.46,rejected
2203,145,219,0.0,40.0,85.9,0,24.88,rejected
2204,119,226,0.0,53.5,88.5,40,35.33,shortlisted
2206,36,292,14.29,53.5,72.6,10,34.15,rejected
2207,58,165,0.0,61.0,78.9,80,42.13,rejected
2208,178,190,0.0,70.0,61.0,0,30.15,rejected
2209,185,5,0.0,79.0,65.0,20,36.45,shortlisted
2210,90,57,0.0,73.0,70.6,30,36.99,shortlisted
2211,42,237,14.29,62.5,77.9,70,46.65,rejected
2212,53,219,0.0,32.5,85.9,0,22.63,rejected
2213,21,437,0.0,31.0,85.1,20,25.06,rejected
2214,75,470,12.5,79.0,67.4,40,44.81,rejected
2215,144,431,0.0,62.5,66.5,90,42.23,rejected
2216,86,314,0.0,73.0,70.7,20,35.5,rejected
2217,73,212,0.0,83.5,92.0,60,47.85,rejected
2218,64,153,12.5,79.0,90.6,50,49.79,rejected
2219,193,135,0.0,73.0,72.0,90,46.2,rejected
2220,75,382,0.0,50.5,93.6,90,42.69,rejected
2221,182,132,50.0,71.5,73.4,90,65.96,rejected
2222,79,314,0.0,29.5,70.7,20,22.45,shortlisted
2223,146,476,0.0,92.5,86.4,90,54.21,rejected
2224,63,386,28.57,67.0,87.3,30,49.12,rejected
2225,181,484,0.0,85.0,92.4,40,45.36,rejected
2226,71,297,0.0,17.5,81.0,20,20.4,rejected
2227,58,295,0.0,67.0,86.1,40,39.02,rejected
2228,105,136,0.0,97.0,79.2,60,49.98,hired
2229,195,347,0.0,55.0,69.0,90,40.35,rejected
2230,180,288,0.0,92.5,83.3,0,40.24,shortlisted
2231,58,25,0.0,59.5,94.6,40,38.04,rejected
2232,129,216,0.0,52.0,92.6,70,39.99,shortlisted
2233,186,245,0.0,37.0,68.0,90,34.8,rejected
2234,56,295,0.0,76.0,86.1,40,41.72,rejected
2235,137,329,0.0,94.0,75.2,80,51.48,rejected
2236,134,299,28.57,55.0,69.6,20,41.37,rejected
2237,70,52,0.0,71.5,93.1,90,48.91,rejected
2238,27,496,0.0,58.0,94.0,40,37.5,hired
2239,195,293,0.0,68.5,75.5,100,46.88,rejected
2240,16,354,14.29,76.0,79.4,10,41.92,shortlisted
2241,123,390,0.0,86.5,86.7,10,40.45,hired
2242,84,155,0.0,86.5,86.1,10,40.36,rejected
2243,133,179,0.0,41.5,82.2,10,26.28,shortlisted
2244,162,364,16.67,62.5,88.8,50,46.24,rejected
2245,95,173,0.0,74.5,97.9,80,49.03,rejected
2246,150,68,0.0,76.0,63.6,70,42.84,rejected
2247,33,20,0.0,10.0,61.7,0,12.26,rejected
2248,11,155,37.5,29.5,86.1,10,38.27,rejected
2249,111,435,0.0,35.5,83.6,30,27.69,rejected
2250,17,76,0.0,100.0,81.2,0,42.18,rejected
2251,58,291,0.0,80.5,89.4,10,39.06,shortlisted
2252,8,73,0.0,64.0,80.0,50,38.7,rejected
2253,92,55,0.0,0.0,92.2,20,16.83,shortlisted
2254,30,105,0.0,95.5,72.0,90,52.95,rejected
2255,119,171,0.0,67.0,79.6,60,41.04,rejected
2256,92,271,0.0,1.0,95.1,90,28.06,rejected
2257,101,98,0.0,98.5,62.6,0,38.94,rejected
2258,87,322,0.0,79.0,91.4,80,49.41,rejected
2259,121,494,0.0,67.0,70.8,0,30.72,hired
2260,111,498,0.0,98.5,69.8,20,43.02,rejected
2261,147,313,0.0,97.0,78.5,90,54.37,rejected
2262,18,134,16.67,59.5,74.6,70,46.21,rejected
2263,142,153,16.67,86.5,90.6,50,53.71,shortlisted
2264,179,168,0.0,55.0,69.7,90,40.45,rejected
2265,57,44,0.0,67.0,77.7,70,42.25,shortlisted
2266,139,282,0.0,67.0,96.6,70,45.09,rejected
2267,53,152,0.0,41.5,76.9,50,31.48,rejected
2268,49,425,0.0,50.5,77.4,30,31.26,rejected
2269,172,380,42.86,79.0,81.5,50,60.57,shortlisted
2270,64,100,0.0,62.5,80.4,0,30.81,rejected
2271,75,94,0.0,91.0,65.5,80,49.12,rejected
2272,54,336,16.67,77.5,66.7,10,41.42,shortlisted
2273,78,119,85.71,37.0,61.0,30,59.04,rejected
2274,183,297,0.0,0.0,81.0,20,15.15,rejected
2275,190,355,14.29,17.5,90.7,60,33.57,rejected
2276,169,203,0.0,88.0,73.3,10,38.89,rejected
2277,139,426,16.67,95.5,96.6,40,55.81,hired
2278,142,406,0.0,53.5,69.2,40,32.43,rejected
2279,167,161,0.0,49.0,87.1,60,36.77,rejected
2280,37,292,12.5,40.0,72.6,10,29.39,rejected
2281,98,386,12.5,88.0,87.3,30,48.99,rejected
2282,13,79,0.0,47.5,73.2,80,37.23,rejected
2283,168,46,16.67,41.5,65.1,50,36.38,rejected
2284,125,225,0.0,98.5,74.2,20,43.68,rejected
2285,17,239,0.0,52.0,89.6,50,36.54,rejected
2286,10,155,0.0,88.0,86.1,10,40.81,rejected
2287,82,30,0.0,85.0,67.6,10,37.14,shortlisted
2288,138,407,0.0,55.0,88.1,30,34.21,rejected
2289,94,485,0.0,59.5,82.9,100,45.28,hired
2290,42,418,14.29,74.5,64.5,20,40.74,rejected
2291,72,217,0.0,97.0,65.6,10,40.44,rejected
2292,47,230,16.67,23.5,96.7,80,40.22,rejected
2293,187,447,0.0,31.0,91.7,90,36.55,rejected
2294,195,82,0.0,61.0,63.8,70,38.37,shortlisted
2295,35,267,0.0,97.0,71.1,50,47.27,rejected
2296,160,407,0.0,65.5,88.1,30,37.36,rejected
2298,103,294,14.29,47.5,87.4,90,46.57,rejected
2299,56,105,16.67,85.0,72.0,90,56.47,rejected
2300,59,12,0.0,46.0,94.9,20,31.04,rejected
2301,65,210,14.29,71.5,93.6,20,44.2,rejected
2302,18,376,16.67,35.5,64.5,0,26.99,rejected
2303,172,462,0.0,83.5,94.9,50,46.79,rejected
2304,117,187,14.29,74.5,93.6,90,55.6,rejected
2305,3,225,0.0,77.5,74.2,20,37.38,rejected
2306,37,398,0.0,70.0,72.7,60,40.91,rejected
2307,157,178,0.0,71.5,86.6,50,41.94,rejected
2308,81,128,0.0,37.0,81.3,30,27.8,rejected
2309,15,89,0.0,97.0,80.4,0,41.16,rejected
2310,95,108,0.0,58.0,89.8,70,41.37,shortlisted
2311,45,467,0.0,74.5,82.5,50,42.22,rejected
2312,149,285,14.29,86.5,78.6,50,50.95,rejected
2313,125,88,0.0,67.0,80.1,30,36.61,rejected
2314,56,139,16.67,37.0,80.6,70,40.36,rejected
2315,34,24,0.0,64.0,71.2,90,43.38,shortlisted
2316,76,235,0.0,35.5,66.9,70,31.18,shortlisted
2317,149,415,0.0,23.5,79.8,60,28.02,rejected
2318,198,9,14.29,62.5,95.5,10,40.29,shortlisted
2319,184,84,0.0,73.0,91.1,40,41.56,rejected
2320,170,409,0.0,62.5,90.0,0,32.25,shortlisted
2321,14,452,0.0,70.0,71.8,20,34.77,rejected
2322,113,417,0.0,85.0,86.2,20,41.43,rejected
2323,106,470,25.0,44.5,67.4,40,39.46,rejected
2324,170,453,28.57,89.5,92.9,0,52.21,rejected
2325,187,398,0.0,49.0,72.7,60,34.6,rejected
2326,122,329,0.0,8.5,75.2,80,25.83,rejected
2327,127,165,0.0,52.0,78.9,80,39.44,rejected
2328,106,55,0.0,7.0,92.2,20,18.93,rejected
2329,154,480,14.29,68.5,96.5,100,55.74,rejected
2330,68,26,0.0,37.0,66.1,20,24.02,rejected
2331,164,278,14.29,29.5,86.2,30,31.99,rejected
2332,113,79,0.0,28.0,73.2,80,31.38,rejected
2333,121,323,0.0,62.5,90.0,50,39.75,shortlisted
2334,130,447,0.0,91.0,91.7,90,54.55,rejected
2335,47,80,16.67,88.0,77.6,60,53.71,rejected
2336,11,411,12.5,23.5,94.3,90,39.7,rejected
2337,177,176,14.29,47.5,75.7,70,41.82,rejected
2338,195,274,0.0,64.0,88.0,100,47.4,rejected
2339,66,469,0.0,83.5,84.2,20,40.68,rejected
2340,190,76,0.0,65.5,81.2,0,31.83,rejected
2341,125,128,0.0,83.5,81.3,30,41.75,rejected
2342,116,294,0.0,94.0,87.4,90,54.81,rejected
2343,20,407,0.0,23.5,88.1,30,24.76,shortlisted
2344,34,44,16.67,85.0,77.7,70,54.32,shortlisted
2345,13,62,0.0,83.5,85.9,0,37.94,rejected
2346,132,22,0.0,80.5,88.2,50,44.88,rejected
2347,89,353,50.0,80.5,64.6,90,67.34,rejected
2348,191,315,12.5,71.5,87.4,100,54.56,hired
2349,19,233,12.5,76.0,94.5,60,50.98,rejected
2350,125,150,0.0,28.0,69.5,100,33.83,rejected
2351,162,478,16.67,68.5,97.2,50,49.3,rejected
2352,39,181,0.0,98.5,82.9,50,49.48,shortlisted
2353,159,317,0.0,16.0,79.6,90,30.24,rejected
2354,91,92,0.0,85.0,70.8,80,48.12,rejected
2355,189,454,0.0,29.5,79.8,0,20.82,rejected
2356,29,253,50.0,89.5,90.9,40,66.48,shortlisted
2357,45,73,0.0,70.0,80.0,50,40.5,rejected
2358,100,384,0.0,53.5,85.0,20,31.8,rejected
2359,57,286,14.29,64.0,79.2,80,48.79,rejected
2360,42,11,0.0,52.0,97.8,30,34.77,rejected
2361,75,77,12.5,11.5,86.6,0,21.44,shortlisted
2362,97,91,12.5,97.0,96.6,70,59.09,shortlisted
2363,83,351,0.0,73.0,92.6,60,44.79,rejected
2364,152,451,14.29,31.0,76.9,70,37.05,rejected
2365,50,466,0.0,59.5,81.6,80,42.09,shortlisted
2366,189,1,16.67,49.0,96.6,50,43.36,rejected
2367,51,104,12.5,0.0,68.7,40,21.3,rejected
2368,76,155,62.5,25.0,86.1,10,46.91,rejected
2369,5,157,0.0,71.5,70.8,100,47.07,rejected
2370,133,256,0.0,58.0,86.2,60,39.33,rejected
2371,149,473,0.0,61.0,87.0,60,40.35,rejected
2372,70,238,0.0,83.5,92.5,30,43.42,hired
2374,158,350,0.0,65.5,66.7,20,32.66,rejected
2375,130,351,14.29,34.0,92.6,60,38.8,rejected
2376,157,393,0.0,71.5,60.0,40,36.45,rejected
2377,49,404,0.0,32.5,73.9,50,28.34,rejected
2378,128,132,0.0,55.0,73.4,90,41.01,rejected
2379,47,204,16.67,82.0,71.2,40,47.95,rejected
2380,169,108,0.0,32.5,89.8,70,33.72,shortlisted
2381,154,380,14.29,59.5,81.5,50,43.29,rejected
2382,60,138,0.0,77.5,88.2,80,48.48,shortlisted
2383,128,243,0.0,65.5,66.3,40,35.59,rejected
2384,44,82,0.0,100.0,63.8,70,50.07,rejected
2385,146,79,57.14,20.5,73.2,80,51.99,hired
2386,21,454,0.0,5.5,79.8,0,13.62,rejected
2387,139,43,0.0,77.5,92.8,30,41.67,shortlisted
2388,155,69,16.67,64.0,96.3,90,53.81,hired
2390,41,78,28.57,88.0,84.4,50,57.99,rejected
2391,30,37,0.0,92.5,71.5,10,39.98,rejected
2392,197,211,0.0,77.5,81.4,100,50.46,rejected
2393,39,303,0.0,88.0,76.6,20,40.89,rejected
2394,194,341,0.0,0.0,66.9,70,20.54,rejected
2395,103,120,0.0,95.5,69.2,60,48.03,rejected
2396,119,343,14.29,80.5,92.6,70,54.25,rejected
2397,40,331,0.0,37.0,95.4,90,38.91,rejected
2398,160,371,14.29,17.5,86.5,50,31.44,rejected
2399,196,489,0.0,89.5,95.1,60,50.11,shortlisted
2400,111,194,0.0,77.5,78.6,0,35.04,shortlisted
2401,170,133,0.0,64.0,64.5,10,30.37,rejected
2402,7,331,0.0,73.0,95.4,90,49.71,rejected
2403,87,50,14.29,31.0,65.3,20,27.81,shortlisted
2404,186,55,0.0,79.0,92.2,20,40.53,rejected
2405,138,390,0.0,95.5,86.7,10,43.16,rejected
2406,12,140,0.0,52.0,77.1,10,28.67,rejected
2407,58,361,0.0,65.5,94.8,70,44.37,rejected
2408,17,420,0.0,64.0,83.4,90,45.21,rejected
2409,46,436,0.0,38.5,61.2,50,28.23,shortlisted
2410,45,401,0.0,65.5,81.7,80,43.9,shortlisted
2411,192,152,0.0,68.5,76.9,50,39.59,rejected
2412,29,365,16.67,31.0,71.4,40,32.68,rejected
2413,40,446,0.0,71.5,65.2,100,46.23,rejected
2414,107,275,16.67,47.5,65.0,80,42.67,rejected
2415,103,153,14.29,65.5,90.6,50,46.45,rejected
2416,27,391,83.33,74.5,97.9,50,77.87,shortlisted
2417,136,168,0.0,80.5,69.7,90,48.1,rejected
2418,138,30,0.0,86.5,67.6,10,37.59,rejected
2419,79,385,0.0,32.5,84.4,100,37.41,shortlisted
2420,173,1,0.0,98.5,96.6,50,51.54,hired
2421,100,91,0.0,65.5,96.6,70,44.64,rejected
2422,129,469,0.0,89.5,84.2,20,42.48,rejected
2423,114,327,37.5,61.0,88.7,80,58.6,rejected
2424,63,426,28.57,49.0,96.6,40,46.62,rejected
2425,84,398,0.0,95.5,72.7,60,48.55,rejected
2426,100,327,0.0,41.5,88.7,80,37.75,rejected
2427,103,384,0.0,98.5,85.0,20,45.3,rejected
2428,191,61,0.0,32.5,69.2,30,24.63,rejected
2429,186,67,0.0,95.5,85.6,20,44.49,rejected
2430,169,93,0.0,64.0,63.7,50,36.25,shortlisted
2431,37,367,25.0,46.0,69.1,40,40.16,rejected
2432,38,92,85.71,97.0,70.8,80,86.01,hired
2433,47,9,0.0,73.0,95.5,10,37.72,rejected
2434,17,24,16.67,53.5,71.2,90,46.9,rejected
2435,157,130,0.0,41.5,86.7,90,38.95,rejected
2436,29,145,16.67,68.5,75.7,10,40.07,rejected
2437,131,470,0.0,97.0,67.4,40,45.21,rejected
